PLID,PSID,Longitude,Latitude
20,15380,-1.94028,52.42811
20,15381,-1.94029,52.4281
20,15382,-1.9403,52.42809
20,15383,-1.94031,52.42808
20,15384,-1.94032,52.42807
20,15385,-1.94033,52.42806
20,15386,-1.94034,52.42805
20,15387,-1.94035,52.42804
20,15388,-1.94036,52.42803
20,15389,-1.94037,52.42802
20,15390,-1.94038,52.42801
20,15391,-1.94039,52.428
20,15392,-1.9404,52.42799
20,15393,-1.94041,52.42798
20,15394,-1.94042,52.42797
20,15395,-1.94043,52.42796
20,15396,-1.94044,52.42795
20,15397,-1.94045,52.42794
20,15398,-1.94046,52.42793
20,15399,-1.94047,52.42792
20,15400,-1.94048,52.42791
20,15401,-1.94049,52.4279
20,15402,-1.9405,52.42789
20,15403,-1.93415,52.43424
20,15404,-1.93414,52.43425
20,15405,-1.93413,52.43426
20,15406,-1.93412,52.43427
20,15407,-1.93411,52.43428
20,15408,-1.9341,52.43429
20,15409,-1.93409,52.4343
20,15410,-1.93408,52.43431
20,15411,-1.93407,52.43432
20,15412,-1.93406,52.43433
20,15413,-1.93405,52.43434
20,15414,-1.93404,52.43435
20,15415,-1.93403,52.43436
20,15416,-1.93402,52.43437
20,15417,-1.93401,52.43438
20,15418,-1.934,52.43439
20,15419,-1.93399,52.4344
20,15420,-1.93398,52.43441
20,15421,-1.93397,52.43442
20,15422,-1.93396,52.43443
20,15423,-1.93395,52.43444
20,15424,-1.93394,52.43445
20,15425,-1.93393,52.43446
20,15426,-1.93392,52.43447
20,15427,-1.93391,52.43448
20,15428,-1.9339,52.43449
20,15429,-1.93389,52.4345
20,15430,-1.93388,52.43451
20,15431,-1.93387,52.43452
20,15432,-1.93386,52.43453
20,15433,-1.93385,52.43454
20,15434,-1.93384,52.43455
20,15435,-1.93383,52.43456
20,15436,-1.93382,52.43457
20,15437,-1.93381,52.43458
20,15438,-1.9338,52.43459
20,15439,-1.93379,52.4346
20,15440,-1.93378,52.43461
20,15441,-1.93377,52.43462
20,15442,-1.93376,52.43463
20,15443,-1.93375,52.43464
20,15444,-1.93374,52.43465
20,15445,-1.93373,52.43466
20,15446,-1.93372,52.43467
20,15447,-1.93371,52.43468
20,15448,-1.9337,52.43469
20,15449,-1.93369,52.4347
20,15450,-1.93368,52.43471
20,15451,-1.93367,52.43472
20,15452,-1.93366,52.43473
20,15453,-1.93365,52.43474
20,15454,-1.93364,52.43475
20,15455,-1.93363,52.43476
20,15456,-1.93362,52.43477
20,15457,-1.93361,52.43478
20,15458,-1.9336,52.43479
20,15459,-1.93359,52.4348
20,15460,-1.93358,52.43481
20,15461,-1.93357,52.43482
20,15462,-1.93356,52.43483
20,15463,-1.93355,52.43484
20,15464,-1.93354,52.43485
20,15465,-1.93353,52.43486
20,15466,-1.93352,52.43487
20,15467,-1.93351,52.43488
20,15468,-1.9335,52.43489
20,15469,-1.93349,52.4349
20,15470,-1.93348,52.43491
20,15471,-1.93347,52.43492
20,15472,-1.93346,52.43493
20,15473,-1.93345,52.43494
20,15474,-1.93344,52.43495
20,15475,-1.93343,52.43496
20,15476,-1.93342,52.43497
20,15477,-1.93341,52.43498
20,15478,-1.9334,52.43499
20,15479,-1.93339,52.435
20,15480,-1.93338,52.43501
20,15481,-1.93337,52.43502
20,15482,-1.93336,52.43503
20,15483,-1.93335,52.43504
20,15484,-1.93334,52.43505
20,15485,-1.93333,52.43506
20,15486,-1.93332,52.43507
20,15487,-1.93331,52.43508
20,15488,-1.9333,52.43509
20,15489,-1.93329,52.4351
20,15490,-1.93328,52.43511
20,15491,-1.93327,52.43512
20,15492,-1.93326,52.43513
20,15493,-1.93325,52.43514
20,15494,-1.93324,52.43515
20,15495,-1.93323,52.43516
20,15496,-1.93322,52.43517
20,15497,-1.93321,52.43518
20,15498,-1.9332,52.43519
20,15499,-1.93319,52.4352
20,15500,-1.93318,52.43521
20,15501,-1.93317,52.43522
20,15502,-1.93316,52.43523
20,15503,-1.93315,52.43524
20,15504,-1.93314,52.43525
20,15505,-1.93313,52.43526
20,15506,-1.93312,52.43527
20,15507,-1.93311,52.43528
20,15508,-1.9331,52.43529
20,15509,-1.93309,52.4353
20,15510,-1.93308,52.43531
20,15511,-1.93307,52.43532
20,15512,-1.93306,52.43533
20,15513,-1.93305,52.43534
20,15514,-1.93304,52.43535
20,15515,-1.93303,52.43536
20,15516,-1.93302,52.43537
20,15517,-1.93301,52.43538
20,15518,-1.933,52.43539
20,15519,-1.93299,52.4354
20,15520,-1.93298,52.43541
20,15521,-1.93297,52.43542
20,15522,-1.93296,52.43543
20,15523,-1.93295,52.43544
20,15524,-1.93294,52.43545
20,15525,-1.93293,52.43546
20,15526,-1.93292,52.43547
20,15527,-1.93291,52.43548
20,15528,-1.9329,52.43549
20,15529,-1.93289,52.4355
20,15530,-1.93288,52.43551
20,15531,-1.93287,52.43552
20,15532,-1.93286,52.43553
20,15533,-1.93285,52.43554
20,15534,-1.93284,52.43555
20,15535,-1.93283,52.43556
20,15536,-1.93282,52.43557
20,15537,-1.93281,52.43558
20,15538,-1.9328,52.43559
20,15539,-1.93279,52.4356
20,15540,-1.93278,52.43561
20,15541,-1.93277,52.43562
20,15542,-1.93276,52.43563
20,15543,-1.93275,52.43564
20,15544,-1.93274,52.43565
20,15545,-1.93273,52.43566
20,15546,-1.93272,52.43567
20,15547,-1.93271,52.43568
20,15548,-1.9327,52.43569
20,15549,-1.93269,52.4357
20,15550,-1.93268,52.43571
20,15551,-1.93267,52.43572
20,15552,-1.93266,52.43573
20,15553,-1.93265,52.43574
20,15554,-1.93264,52.43575
20,15555,-1.93263,52.43576
20,15556,-1.93262,52.43577
20,15557,-1.93261,52.43578
20,15558,-1.9326,52.43579
20,15559,-1.93259,52.4358
20,15560,-1.93258,52.43581
20,15561,-1.93257,52.43582
20,15562,-1.93256,52.43583
20,15563,-1.93255,52.43584
20,15564,-1.93254,52.43585
20,15565,-1.93253,52.43586
20,15566,-1.93252,52.43587
20,15567,-1.93251,52.43588
20,15568,-1.9325,52.43589
20,15569,-1.93249,52.4359
20,15570,-1.93248,52.43591
20,15571,-1.93247,52.43592
20,15572,-1.93246,52.43593
20,15573,-1.93245,52.43594
20,15574,-1.93244,52.43595
20,15575,-1.93243,52.43596
20,15576,-1.93242,52.43597
20,15577,-1.93241,52.43598
20,15578,-1.9324,52.43599
20,15579,-1.93239,52.436
20,15580,-1.93238,52.43601
20,15581,-1.93237,52.43602
20,15582,-1.93236,52.43603
20,15583,-1.93235,52.43604
20,15584,-1.93234,52.43605
20,15585,-1.93233,52.43606
20,15586,-1.93232,52.43607
20,15587,-1.93231,52.43608
20,15588,-1.9323,52.43609
20,15589,-1.93229,52.4361
20,15590,-1.93228,52.43611
20,15591,-1.93227,52.43612
20,15592,-1.93226,52.43613
20,15593,-1.93225,52.43614
20,15594,-1.93224,52.43615
20,15595,-1.93223,52.43616
20,15596,-1.93222,52.43617
20,15597,-1.93221,52.43618
20,15598,-1.9322,52.43619
20,15599,-1.93219,52.4362
20,15600,-1.93218,52.43621
20,15601,-1.93217,52.43622
20,15602,-1.93216,52.43623
20,15603,-1.93215,52.43624
20,15604,-1.93214,52.43625
20,15605,-1.93213,52.43626
20,15606,-1.93212,52.43627
20,15607,-1.93211,52.43628
20,15608,-1.9321,52.43629
20,15609,-1.93209,52.4363
20,15610,-1.93208,52.43631
20,15611,-1.93207,52.43632
20,15612,-1.93206,52.43633
20,15613,-1.93205,52.43634
20,15614,-1.93204,52.43635
20,15615,-1.93203,52.43636
20,15616,-1.93202,52.43637
20,15617,-1.93201,52.43638
20,15618,-1.932,52.43639
20,15619,-1.93199,52.4364
20,15620,-1.93198,52.43641
20,15621,-1.93197,52.43642
20,15622,-1.93196,52.43643
20,15623,-1.93195,52.43644
20,15624,-1.93194,52.43645
20,15625,-1.93193,52.43646
20,15626,-1.93192,52.43647
20,15627,-1.93191,52.43648
20,15628,-1.9319,52.43649
20,15629,-1.93189,52.4365
20,15630,-1.93188,52.43651
20,15631,-1.93187,52.43652
20,15632,-1.93186,52.43653
20,15633,-1.93185,52.43654
20,15634,-1.93184,52.43655
20,15635,-1.93183,52.43656
20,15636,-1.93182,52.43657
20,15637,-1.93181,52.43658
20,15638,-1.9318,52.43659
20,15639,-1.93179,52.4366
20,15640,-1.93178,52.43661
20,15641,-1.93177,52.43662
20,15642,-1.93176,52.43663
20,15643,-1.93175,52.43664
20,15644,-1.93174,52.43665
20,15645,-1.93173,52.43666
20,15646,-1.93172,52.43667
20,15647,-1.93171,52.43668
20,15648,-1.9317,52.43669
20,15649,-1.93169,52.4367
20,15650,-1.93168,52.43671
20,15651,-1.93167,52.43672
20,15652,-1.93166,52.43673
20,15653,-1.93165,52.43674
20,15654,-1.93164,52.43675
20,15655,-1.93163,52.43676
20,15656,-1.93162,52.43677
20,15657,-1.93161,52.43678
20,15658,-1.9316,52.43679
20,15659,-1.93159,52.4368
20,15660,-1.93158,52.43681
20,15661,-1.93157,52.43682
20,15662,-1.93156,52.43683
20,15663,-1.93155,52.43684
20,15664,-1.93154,52.43685
20,15665,-1.93153,52.43686
20,15666,-1.93152,52.43687
20,15667,-1.93151,52.43688
20,15668,-1.9315,52.43689
20,15669,-1.93149,52.4369
20,15670,-1.93148,52.43691
20,15671,-1.93147,52.43692
20,15672,-1.93146,52.43693
20,15673,-1.93145,52.43694
20,15674,-1.93144,52.43695
20,15675,-1.93143,52.43696
20,15676,-1.93142,52.43697
20,15677,-1.93141,52.43698
20,15678,-1.9314,52.43699
20,15679,-1.93139,52.437
20,15680,-1.93138,52.43701
20,15681,-1.93137,52.43702
20,15682,-1.93136,52.43703
20,15683,-1.93135,52.43704
20,15684,-1.93134,52.43705
20,15685,-1.93133,52.43706
20,15686,-1.93132,52.43707
20,15687,-1.93131,52.43708
20,15688,-1.9313,52.43709
20,15689,-1.93129,52.4371
20,15690,-1.93128,52.43711
20,15691,-1.93127,52.43712
20,15692,-1.93126,52.43713
20,15693,-1.93125,52.43714
20,15694,-1.93124,52.43715
20,15695,-1.93123,52.43716
20,15696,-1.93122,52.43717
20,15697,-1.93121,52.43718
20,15698,-1.9312,52.43719
20,15699,-1.93119,52.4372
20,15700,-1.93118,52.43721
20,15701,-1.93117,52.43722
20,15702,-1.93116,52.43723
20,15703,-1.93115,52.43724
20,15704,-1.93114,52.43725
20,15705,-1.93113,52.43726
20,15706,-1.93112,52.43727
20,15707,-1.93111,52.43728
20,15708,-1.9311,52.43729
20,15709,-1.93109,52.4373
20,15710,-1.93108,52.43731
20,15711,-1.93107,52.43732
20,15712,-1.93106,52.43733
20,15713,-1.93105,52.43734
20,15714,-1.93104,52.43735
20,15715,-1.93103,52.43736
20,15716,-1.93102,52.43737
20,15717,-1.93101,52.43738
20,15718,-1.931,52.43739
20,15719,-1.93099,52.4374
20,15720,-1.93098,52.43741
20,15721,-1.93097,52.43742
20,15722,-1.93096,52.43743
20,15723,-1.93095,52.43744
20,15724,-1.93094,52.43745
20,15725,-1.93093,52.43746
20,15726,-1.93092,52.43747
20,15727,-1.93091,52.43748
20,15728,-1.9309,52.43749
20,15729,-1.93089,52.4375
20,15730,-1.93088,52.43751
20,15731,-1.93087,52.43752
20,15732,-1.93086,52.43753
20,15733,-1.93085,52.43754
20,15734,-1.93084,52.43755
20,15735,-1.93083,52.43756
20,15736,-1.93082,52.43757
20,15737,-1.93081,52.43758
20,15738,-1.9308,52.43759
20,15739,-1.93079,52.4376
20,15740,-1.93078,52.43761
20,15741,-1.93077,52.43762
20,15742,-1.93076,52.43763
20,15743,-1.93075,52.43764
20,15744,-1.93074,52.43765
20,15745,-1.93073,52.43766
20,15746,-1.93072,52.43767
20,15747,-1.93071,52.43768
20,15748,-1.9307,52.43769
20,15749,-1.93069,52.4377
20,15750,-1.93068,52.43771
20,15751,-1.93067,52.43772
20,15752,-1.93066,52.43773
20,15753,-1.93065,52.43774
20,15754,-1.93064,52.43775
20,15755,-1.93063,52.43776
20,15756,-1.93062,52.43777
20,15757,-1.93061,52.43778
20,15758,-1.9306,52.43779
20,15759,-1.93059,52.4378
20,15760,-1.93058,52.43781
20,15761,-1.93057,52.43782
20,15762,-1.93056,52.43783
20,15763,-1.93055,52.43784
20,15764,-1.93054,52.43785
20,15765,-1.93053,52.43786
20,15766,-1.93052,52.43787
20,15767,-1.93051,52.43788
20,15768,-1.9305,52.43789
20,15769,-1.93049,52.4379
20,15770,-1.93048,52.43791
20,15771,-1.93047,52.43792
20,15772,-1.93046,52.43793
20,15773,-1.93045,52.43794
20,15774,-1.93044,52.43795
20,15775,-1.93043,52.43796
20,15776,-1.93042,52.43797
20,15777,-1.93041,52.43798
20,15778,-1.9304,52.43799
20,15779,-1.93039,52.438
20,15780,-1.93038,52.43801
20,15781,-1.93037,52.43802
20,15782,-1.93036,52.43803
20,15783,-1.93035,52.43804
20,15784,-1.93034,52.43805
20,15785,-1.93033,52.43806
20,15786,-1.93032,52.43807
20,15787,-1.93031,52.43808
20,15788,-1.9303,52.43809
20,15789,-1.93029,52.4381
20,15790,-1.93028,52.43811
20,15791,-1.93027,52.43812
20,15792,-1.93026,52.43813
20,15793,-1.93025,52.43814
20,15794,-1.93024,52.43815
20,15795,-1.93023,52.43816
20,15796,-1.93022,52.43817
20,15797,-1.93021,52.43818
20,15798,-1.9302,52.43819
20,15799,-1.93019,52.4382
20,15800,-1.93018,52.43821
20,15801,-1.93017,52.43822
20,15802,-1.93016,52.43823
20,15803,-1.93015,52.43824
20,15804,-1.93014,52.43825
20,15805,-1.93013,52.43826
20,15806,-1.93012,52.43827
20,15807,-1.93011,52.43828
20,15808,-1.9301,52.43829
20,15809,-1.93009,52.4383
20,15810,-1.93008,52.43831
20,15811,-1.93007,52.43832
20,15812,-1.93006,52.43833
20,15813,-1.93005,52.43834
20,15814,-1.93004,52.43835
20,15815,-1.93003,52.43836
20,15816,-1.93002,52.43837
20,15817,-1.93001,52.43838
20,15818,-1.93,52.43839
20,15819,-1.92999,52.4384
20,15820,-1.92998,52.43841
20,15821,-1.92997,52.43842
20,15822,-1.92996,52.43843
20,15823,-1.92995,52.43844
20,15824,-1.92994,52.43845
20,15825,-1.92993,52.43846
20,15826,-1.92992,52.43847
20,15827,-1.92991,52.43848
20,15828,-1.9299,52.43849
20,15829,-1.92989,52.4385
20,15830,-1.92988,52.43851
20,15831,-1.92987,52.43852
20,15832,-1.92986,52.43853
20,15833,-1.92985,52.43854
20,15834,-1.92984,52.43855
20,15835,-1.92983,52.43856
20,15836,-1.92982,52.43857
20,15837,-1.92981,52.43858
20,15838,-1.9298,52.43859
20,15839,-1.92979,52.4386
20,15840,-1.92978,52.43861
20,15841,-1.92977,52.43862
20,15842,-1.92976,52.43863
20,15843,-1.92975,52.43864
20,15844,-1.92974,52.43865
20,15845,-1.92973,52.43866
20,15846,-1.92972,52.43867
20,15847,-1.92971,52.43868
20,15848,-1.9297,52.43869
20,15849,-1.92969,52.4387
20,15850,-1.92968,52.43871
20,15851,-1.92967,52.43872
20,15852,-1.92966,52.43873
20,15853,-1.92965,52.43874
20,15854,-1.92964,52.43875
20,15855,-1.92963,52.43876
20,15856,-1.92962,52.43877
20,15857,-1.92961,52.43878
20,15858,-1.9296,52.43879
20,15859,-1.92959,52.4388
20,15860,-1.92958,52.43881
20,15861,-1.92957,52.43882
20,15862,-1.92956,52.43883
20,15863,-1.92955,52.43884
20,15864,-1.92954,52.43885
20,15865,-1.92953,52.43886
20,15866,-1.92952,52.43887
20,15867,-1.92951,52.43888
20,15868,-1.9295,52.43889
20,15869,-1.92949,52.4389
20,15870,-1.92948,52.43891
20,15871,-1.92947,52.43892
20,15872,-1.92946,52.43893
20,15873,-1.92945,52.43894
20,15874,-1.92944,52.43895
20,15875,-1.92943,52.43896
20,15876,-1.92942,52.43897
20,15877,-1.92941,52.43898
20,15878,-1.9294,52.43899
20,15879,-1.92939,52.439
20,15880,-1.92938,52.43901
20,15881,-1.92937,52.43902
20,15882,-1.92936,52.43903
20,15883,-1.92935,52.43904
20,15884,-1.92934,52.43905
20,15885,-1.92933,52.43906
20,15886,-1.92932,52.43907
20,15887,-1.92931,52.43908
20,15888,-1.9293,52.43909
20,15889,-1.92929,52.4391
20,15890,-1.92928,52.43911
20,15891,-1.92927,52.43912
20,15892,-1.92926,52.43913
20,15893,-1.92925,52.43914
20,15894,-1.92924,52.43915
20,15895,-1.92923,52.43916
20,15896,-1.92922,52.43917
20,15897,-1.92921,52.43918
20,15898,-1.9292,52.43919
20,15899,-1.92919,52.4392
20,15900,-1.92918,52.43921
20,15901,-1.92917,52.43922
20,15902,-1.92916,52.43923
20,15903,-1.92915,52.43924
20,15904,-1.92914,52.43925
20,15905,-1.92913,52.43926
20,15906,-1.92912,52.43927
20,15907,-1.92911,52.43928
20,15908,-1.9291,52.43929
20,15909,-1.92909,52.4393
20,15910,-1.92908,52.43931
20,15911,-1.92907,52.43932
20,15912,-1.92906,52.43933
20,15913,-1.92905,52.43934
20,15914,-1.92904,52.43935
20,15915,-1.92903,52.43936
20,15916,-1.92902,52.43937
20,15917,-1.92901,52.43938
20,15918,-1.929,52.43939
20,15919,-1.92899,52.4394
20,15920,-1.92898,52.43941
20,15921,-1.92897,52.43942
20,15922,-1.92896,52.43943
20,15923,-1.92895,52.43944
20,15924,-1.92894,52.43945
20,15925,-1.92893,52.43946
20,15926,-1.92892,52.43947
20,15927,-1.92891,52.43948
20,15928,-1.9289,52.43949
20,15929,-1.92889,52.4395
20,15930,-1.92888,52.43951
20,15931,-1.92887,52.43952
20,15932,-1.92886,52.43953
20,15933,-1.92885,52.43954
20,15934,-1.92884,52.43955
20,15935,-1.92883,52.43956
20,15936,-1.92882,52.43957
20,15937,-1.92881,52.43958
20,15938,-1.9288,52.43959
20,15939,-1.92879,52.4396
20,15940,-1.92878,52.43961
20,15941,-1.92877,52.43962
20,15942,-1.92876,52.43963
20,15943,-1.92875,52.43964
20,15944,-1.92874,52.43965
20,15945,-1.92873,52.43966
20,15946,-1.92872,52.43967
20,15947,-1.92871,52.43968
20,15948,-1.9287,52.43969
20,15949,-1.92869,52.4397
20,15950,-1.92868,52.43971
20,15951,-1.92867,52.43972
20,15952,-1.92866,52.43973
20,15953,-1.92865,52.43974
20,15954,-1.92864,52.43975
20,15955,-1.92863,52.43976
20,15956,-1.92862,52.43977
20,15957,-1.92861,52.43978
20,15958,-1.9286,52.43979
20,15959,-1.92859,52.4398
20,15960,-1.92858,52.43981
20,15961,-1.92857,52.43982
20,15962,-1.92856,52.43983
20,15963,-1.92855,52.43984
20,15964,-1.92854,52.43985
20,15965,-1.92853,52.43986
20,15966,-1.92852,52.43987
20,15967,-1.92851,52.43988
20,15968,-1.9285,52.43989
20,15969,-1.92849,52.4399
20,15970,-1.92848,52.43991
20,15971,-1.92847,52.43992
20,15972,-1.92846,52.43993
20,15973,-1.92845,52.43994
20,15974,-1.92844,52.43995
20,15975,-1.92843,52.43996
20,15976,-1.92842,52.43997
20,15977,-1.92841,52.43998
20,15978,-1.9284,52.43999
20,15979,-1.92839,52.44
20,15980,-1.92838,52.44001
20,15981,-1.92837,52.44002
20,15982,-1.92836,52.44003
20,15983,-1.92835,52.44004
20,15984,-1.92834,52.44005
20,15985,-1.92833,52.44006
20,15986,-1.92832,52.44007
20,15987,-1.92831,52.44008
20,15988,-1.9283,52.44009
20,15989,-1.92829,52.4401
20,15990,-1.92828,52.44011
20,15991,-1.92827,52.44012
20,15992,-1.92826,52.44013
20,15993,-1.92825,52.44014
20,15994,-1.92824,52.44015
20,15995,-1.92823,52.44016
20,15996,-1.92822,52.44017
20,15997,-1.92821,52.44018
20,15998,-1.9282,52.44019
20,15999,-1.92819,52.4402
20,16000,-1.92818,52.44021
20,16001,-1.92817,52.44022
20,16002,-1.92816,52.44023
20,16003,-1.92815,52.44024
20,16004,-1.92814,52.44025
20,16005,-1.92813,52.44026
20,16006,-1.92812,52.44027
20,16007,-1.92811,52.44028
20,16008,-1.9281,52.44029
20,16009,-1.92809,52.4403
20,16010,-1.92808,52.44031
20,16011,-1.92807,52.44032
20,16012,-1.92806,52.44033
20,16013,-1.92805,52.44034
20,16014,-1.92804,52.44035
20,16015,-1.92803,52.44036
20,16016,-1.92802,52.44037
20,16017,-1.92801,52.44038
20,16018,-1.928,52.44039
20,16019,-1.92799,52.4404
20,16020,-1.92798,52.44041
20,16021,-1.92797,52.44042
20,16022,-1.92796,52.44043
20,16023,-1.92795,52.44044
20,16024,-1.92794,52.44045
20,16025,-1.92793,52.44046
20,16026,-1.92792,52.44047
20,16027,-1.92791,52.44048
20,16028,-1.9279,52.44049
20,16029,-1.92789,52.4405
20,16030,-1.92788,52.44051
20,16031,-1.92787,52.44052
20,16032,-1.92786,52.44053
20,16033,-1.92785,52.44054
20,16034,-1.92784,52.44055
20,16035,-1.92783,52.44056
20,16036,-1.92782,52.44057
21,16037,-1.88271,52.44401
21,16038,-1.88272,52.444
21,16039,-1.88273,52.44399
21,16040,-1.88274,52.44398
21,16041,-1.88275,52.44397
21,16042,-1.88276,52.44396
21,16043,-1.88277,52.44395
21,16044,-1.88278,52.44394
21,16045,-1.88279,52.44393
21,16046,-1.8828,52.44392
21,16047,-1.88281,52.44391
21,16048,-1.88282,52.4439
21,16049,-1.88283,52.44389
21,16050,-1.88284,52.44388
21,16051,-1.88285,52.44387
21,16052,-1.88286,52.44386
21,16053,-1.88287,52.44385
21,16054,-1.88288,52.44384
21,16055,-1.88289,52.44383
21,16056,-1.8829,52.44382
21,16057,-1.88291,52.44381
21,16058,-1.88292,52.4438
21,16059,-1.88293,52.44379
21,16060,-1.88294,52.44378
21,16061,-1.88295,52.44377
21,16062,-1.88296,52.44376
21,16063,-1.88297,52.44375
21,16064,-1.88298,52.44374
21,16065,-1.88299,52.44373
21,16066,-1.883,52.44372
21,16067,-1.88301,52.44371
21,16068,-1.88302,52.4437
21,16069,-1.88303,52.44369
21,16070,-1.88304,52.44368
21,16071,-1.88305,52.44367
21,16072,-1.88306,52.44366
21,16073,-1.88307,52.44365
21,16074,-1.88308,52.44364
21,16075,-1.88309,52.44363
21,16076,-1.8831,52.44362
21,16077,-1.88311,52.44361
21,16078,-1.88312,52.4436
21,16079,-1.88313,52.44359
21,16080,-1.88314,52.44358
21,16081,-1.88315,52.44357
21,16082,-1.88316,52.44356
21,16083,-1.88317,52.44355
21,16084,-1.88318,52.44354
21,16085,-1.88319,52.44353
21,16086,-1.8832,52.44352
21,16087,-1.88321,52.44351
21,16088,-1.88322,52.4435
21,16089,-1.88323,52.44349
21,16090,-1.88324,52.44348
21,16091,-1.88325,52.44347
21,16092,-1.88326,52.44346
21,16093,-1.88327,52.44345
21,16094,-1.88328,52.44344
21,16095,-1.88329,52.44343
21,16096,-1.8833,52.44342
21,16097,-1.88331,52.44341
21,16098,-1.88332,52.4434
21,16099,-1.88333,52.44339
21,16100,-1.88334,52.44338
21,16101,-1.88335,52.44337
21,16102,-1.88336,52.44336
21,16103,-1.88337,52.44335
21,16104,-1.88338,52.44334
21,16105,-1.88339,52.44333
21,16106,-1.8834,52.44332
21,16107,-1.88341,52.44331
21,16108,-1.88342,52.4433
21,16109,-1.88343,52.44329
21,16110,-1.88344,52.44328
21,16111,-1.88345,52.44327
21,16112,-1.88346,52.44326
21,16113,-1.88347,52.44325
21,16114,-1.88348,52.44324
21,16115,-1.88349,52.44323
21,16116,-1.8835,52.44322
21,16117,-1.88351,52.44321
21,16118,-1.88352,52.4432
21,16119,-1.88353,52.44319
21,16120,-1.88354,52.44318
21,16121,-1.88355,52.44317
21,16122,-1.88356,52.44316
21,16123,-1.88357,52.44315
21,16124,-1.88358,52.44314
21,16125,-1.88359,52.44313
21,16126,-1.8836,52.44312
21,16127,-1.88361,52.44311
21,16128,-1.88362,52.4431
21,16129,-1.88363,52.44309
21,16130,-1.88364,52.44308
21,16131,-1.88365,52.44307
21,16132,-1.88366,52.44306
21,16133,-1.88367,52.44305
21,16134,-1.88368,52.44304
21,16135,-1.88369,52.44303
21,16136,-1.8837,52.44302
21,16137,-1.88371,52.44301
21,16138,-1.88372,52.443
21,16139,-1.88373,52.44299
21,16140,-1.88374,52.44298
21,16141,-1.88375,52.44297
21,16142,-1.88376,52.44296
21,16143,-1.88377,52.44295
21,16144,-1.88378,52.44294
21,16145,-1.88379,52.44293
21,16146,-1.8838,52.44292
21,16147,-1.88381,52.44291
21,16148,-1.88382,52.4429
21,16149,-1.88383,52.44289
21,16150,-1.88384,52.44288
21,16151,-1.88385,52.44287
21,16152,-1.88386,52.44286
21,16153,-1.88387,52.44285
21,16154,-1.88388,52.44284
21,16155,-1.88389,52.44283
21,16156,-1.8839,52.44282
21,16157,-1.88391,52.44281
21,16158,-1.88392,52.4428
21,16159,-1.88393,52.44279
21,16160,-1.88394,52.44278
21,16161,-1.88395,52.44277
21,16162,-1.88396,52.44276
21,16163,-1.88397,52.44275
21,16164,-1.88398,52.44274
21,16165,-1.88399,52.44273
21,16166,-1.884,52.44272
21,16167,-1.88401,52.44271
21,16168,-1.88402,52.4427
21,16169,-1.88403,52.44269
21,16170,-1.88404,52.44268
21,16171,-1.88405,52.44267
21,16172,-1.88406,52.44266
21,16173,-1.88407,52.44265
21,16174,-1.88408,52.44264
21,16175,-1.88409,52.44263
21,16176,-1.8841,52.44262
21,16177,-1.88411,52.44261
21,16178,-1.88412,52.4426
21,16179,-1.88413,52.44259
21,16180,-1.88414,52.44258
21,16181,-1.88415,52.44257
21,16182,-1.88416,52.44256
21,16183,-1.88417,52.44255
21,16184,-1.88418,52.44254
21,16185,-1.88419,52.44253
21,16186,-1.8842,52.44252
21,16187,-1.88421,52.44251
21,16188,-1.88422,52.4425
21,16189,-1.88423,52.44249
21,16190,-1.88424,52.44248
21,16191,-1.88425,52.44247
21,16192,-1.88426,52.44246
21,16193,-1.88427,52.44245
21,16194,-1.88428,52.44244
21,16195,-1.88429,52.44243
21,16196,-1.8843,52.44242
21,16197,-1.88431,52.44241
21,16198,-1.88432,52.4424
21,16199,-1.88433,52.44239
21,16200,-1.88434,52.44238
21,16201,-1.88435,52.44237
21,16202,-1.88436,52.44236
21,16203,-1.88437,52.44235
21,16204,-1.88438,52.44234
21,16205,-1.88439,52.44233
21,16206,-1.8844,52.44232
21,16207,-1.88441,52.44231
21,16208,-1.88442,52.4423
21,16209,-1.88443,52.44229
21,16210,-1.88444,52.44228
21,16211,-1.88445,52.44227
21,16212,-1.88446,52.44226
21,16213,-1.88447,52.44225
21,16214,-1.88448,52.44224
21,16215,-1.88449,52.44223
21,16216,-1.8845,52.44222
21,16217,-1.88451,52.44221
21,16218,-1.88452,52.4422
21,16219,-1.88453,52.44219
21,16220,-1.88454,52.44218
21,16221,-1.88455,52.44217
21,16222,-1.88456,52.44216
21,16223,-1.88457,52.44215
21,16224,-1.88458,52.44214
21,16225,-1.88459,52.44213
21,16226,-1.8846,52.44212
21,16227,-1.88461,52.44211
21,16228,-1.88462,52.4421
21,16229,-1.88463,52.44209
21,16230,-1.88464,52.44208
21,16231,-1.88465,52.44207
21,16232,-1.88466,52.44206
21,16233,-1.88467,52.44205
21,16234,-1.88468,52.44204
21,16235,-1.88469,52.44203
21,16236,-1.8847,52.44202
21,16237,-1.88471,52.44201
21,16238,-1.88472,52.442
21,16239,-1.88473,52.44199
21,16240,-1.88474,52.44198
21,16241,-1.88475,52.44197
21,16242,-1.88476,52.44196
21,16243,-1.88477,52.44195
21,16244,-1.88478,52.44194
21,16245,-1.88479,52.44193
21,16246,-1.8848,52.44192
21,16247,-1.88481,52.44191
21,16248,-1.88482,52.4419
21,16249,-1.88483,52.44189
21,16250,-1.88484,52.44188
21,16251,-1.88485,52.44187
21,16252,-1.88486,52.44186
21,16253,-1.88487,52.44185
21,16254,-1.88488,52.44184
